Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Sask./Sask.,Regina,East ~ Est,Southeast Arcola ~ Arcola (Sud-Est),"Row / En
bande",--,,--,,**,,**,,**,
Sask./Sask.,Regina,East ~ Est,Southeast Arcola ~ Arcola (Sud-Est),"Apt &
Other /
App. &
autres",--,,$844,a,"$1,128",a,"$1,390",a,"$1,123",a
Sask./Sask.,Regina,East ~ Est,Southeast Arcola ~ Arcola (Sud-Est),Total,--,,$844,a,"$1,133",a,"$1,320",a,"$1,137",a
Sask./Sask.,Regina,East ~ Est,East ~ Est,"Row / En
bande",--,,--,,**,,"$1,333",a,"$1,330",a
Sask./Sask.,Regina,East ~ Est,East ~ Est,"Apt &
Other /
App. &
autres",--,,"$1,132",a,"$1,253",a,"$1,284",a,"$1,221",a
Sask./Sask.,Regina,East ~ Est,East ~ Est,Total,--,,"$1,132",a,"$1,253",a,"$1,317",a,"$1,240",a
Sask./Sask.,Regina,East ~ Est,Total,"Row / En
bande",--,,--,,**,,"$1,319",a,"$1,305",a
Sask./Sask.,Regina,East ~ Est,Total,"Apt &
Other /
App. &
autres",$701,a,"$1,043",a,"$1,215",a,"$1,310",a,"$1,178",a
Sask./Sask.,Regina,East ~ Est,Total,Total,$701,a,"$1,043",a,"$1,214",a,"$1,315",a,"$1,196",a
Sask./Sask.,Regina,West ~ Ouest,Rosemont/Mount Royal,"Row / En
bande",--,,--,,**,,**,,**,
Sask./Sask.,Regina,West ~ Ouest,Rosemont/Mount Royal,"Apt &
Other /
App. &
autres",$636,c,$832,c,$901,a,**,,$858,b
Sask./Sask.,Regina,West ~ Ouest,Rosemont/Mount Royal,Total,$636,c,$832,c,$977,a,**,,$976,a
Sask./Sask.,Regina,West ~ Ouest,Normanview,"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Regina,West ~ Ouest,Normanview,"Apt &
Other /
App. &
autres",--,,$887,a,$957,a,--,,$932,a
Sask./Sask.,Regina,West ~ Ouest,Normanview,Total,--,,$887,a,$957,a,--,,$932,a
Sask./Sask.,Regina,West ~ Ouest,West ~ Ouest,"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Regina,West ~ Ouest,West ~ Ouest,"Apt &
Other /
App. &
autres",$755,b,$924,a,"$1,139",a,"$1,210",a,"$1,062",a
Sask./Sask.,Regina,West ~ Ouest,West ~ Ouest,Total,$755,b,$924,a,"$1,139",a,"$1,210",a,"$1,062",a
Sask./Sask.,Regina,West ~ Ouest,Total,"Row / En
bande",--,,--,,**,,**,,**,
Sask./Sask.,Regina,West ~ Ouest,Total,"Apt &
Other /
App. &
autres",$681,c,$890,a,"$1,002",a,"$1,189",a,$961,a
Sask./Sask.,Regina,West ~ Ouest,Total,Total,$681,c,$890,a,"$1,015",a,"$1,318",a,$984,a
Sask./Sask.,Regina,Northeast ~ Nord-Est,Coronation Park,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Regina,Northeast ~ Nord-Est,Coronation Park,"Apt &
Other /
App. &
autres",$651,b,$821,a,"$1,010",a,**,,$952,a
Sask./Sask.,Regina,Northeast ~ Nord-Est,Coronation Park,Total,$651,b,$821,a,"$1,010",a,**,,$955,a
Sask./Sask.,Regina,Northeast ~ Nord-Est,Northeast ~ Nord-Est,"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Regina,Northeast ~ Nord-Est,Northeast ~ Nord-Est,"Apt &
Other /
App. &
autres",$763,a,$930,a,"$1,007",a,**,,$972,a
Sask./Sask.,Regina,Northeast ~ Nord-Est,Northeast ~ Nord-Est,Total,$763,a,$930,a,"$1,007",a,**,,$972,a
Sask./Sask.,Regina,Northeast ~ Nord-Est,Total,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Regina,Northeast ~ Nord-Est,Total,"Apt &
Other /
App. &
autres",$739,a,$887,a,"$1,009",a,**,,$963,a
Sask./Sask.,Regina,Northeast ~ Nord-Est,Total,Total,$739,a,$887,a,"$1,009",a,**,,$964,a
Sask./Sask.,Regina,Northwest ~ Nord-Ouest,Northwest ~ Nord-Ouest,"Row / En
bande",--,,**,,**,,**,,**,
Sask./Sask.,Regina,Northwest ~ Nord-Ouest,Northwest ~ Nord-Ouest,"Apt &
Other /
App. &
autres",--,,"$1,119",a,"$1,302",a,"$1,343",a,"$1,272",a
Sask./Sask.,Regina,Northwest ~ Nord-Ouest,Northwest ~ Nord-Ouest,Total,--,,"$1,119",a,"$1,302",a,"$1,429",a,"$1,282",a
Sask./Sask.,Regina,Northwest ~ Nord-Ouest,Total,"Row / En
bande",--,,**,,**,,**,,**,
Sask./Sask.,Regina,Northwest ~ Nord-Ouest,Total,"Apt &
Other /
App. &
autres",--,,"$1,119",a,"$1,302",a,"$1,343",a,"$1,272",a
Sask./Sask.,Regina,Northwest ~ Nord-Ouest,Total,Total,--,,"$1,119",a,"$1,302",a,"$1,429",a,"$1,282",a
Sask./Sask.,Regina,Outlying Areas ~ Périphérie,Outlying Areas ~ Périphérie,"Row / En
bande",--,,**,,**,,**,,**,
Sask./Sask.,Regina,Outlying Areas ~ Périphérie,Outlying Areas ~ Périphérie,"Apt &
Other /
App. &
autres",**,,**,,**,,--,,**,
Sask./Sask.,Regina,Outlying Areas ~ Périphérie,Outlying Areas ~ Périphérie,Total,**,,**,,**,,**,,**,
Sask./Sask.,Regina,Outlying Areas ~ Périphérie,Total,"Row / En
bande",--,,**,,**,,**,,**,
Sask./Sask.,Regina,Outlying Areas ~ Périphérie,Total,"Apt &
Other /
App. &
autres",**,,**,,**,,--,,**,
Sask./Sask.,Regina,Outlying Areas ~ Périphérie,Total,Total,**,,**,,**,,**,,**,
Sask./Sask.,Regina,Total,Total,"Row / En
bande",**,,**,,"$1,308",a,"$1,423",a,"$1,380",a
Sask./Sask.,Regina,Total,Total,"Apt &
Other /
App. &
autres",$722,a,$951,a,"$1,156",a,"$1,316",a,"$1,061",a
Sask./Sask.,Regina,Total,Total,Total,$722,a,$953,a,"$1,162",a,"$1,379",a,"$1,081",a
Sask./Sask.,Saskatoon,Central ~ Centre,Central ~ Centre,"Row / En
bande",--,,**,,**,,**,,**,
Sask./Sask.,Saskatoon,Central ~ Centre,Central ~ Centre,"Apt &
Other /
App. &
autres",$765,a,$981,a,"$1,308",a,"$1,492",a,"$1,084",a
Sask./Sask.,Saskatoon,Central ~ Centre,Central ~ Centre,Total,$765,a,$979,a,"$1,299",a,"$1,516",a,"$1,084",a
Sask./Sask.,Saskatoon,Central ~ Centre,West Central ~ Centre-Ouest,"Row / En
bande",--,,--,,**,,**,,**,
Sask./Sask.,Saskatoon,Central ~ Centre,West Central ~ Centre-Ouest,"Apt &
Other /
App. &
autres",**,,$963,b,"$1,109",b,**,,"$1,037",a
Sask./Sask.,Saskatoon,Central ~ Centre,West Central ~ Centre-Ouest,Total,**,,$963,b,"$1,098",b,"$1,099",a,"$1,034",a
Sask./Sask.,Saskatoon,Central ~ Centre,Total,"Row / En
bande",--,,**,,**,,**,,"$1,047",d
Sask./Sask.,Saskatoon,Central ~ Centre,Total,"Apt &
Other /
App. &
autres",$764,a,$980,a,"$1,292",a,"$1,430",a,"$1,081",a
Sask./Sask.,Saskatoon,Central ~ Centre,Total,Total,$764,a,$979,a,"$1,282",a,"$1,448",a,"$1,081",a
Sask./Sask.,Saskatoon,South ~ Sud,Nutana North ~ Nutana (Nord),"Row / En
bande",**,,**,,**,,**,,**,
Sask./Sask.,Saskatoon,South ~ Sud,Nutana North ~ Nutana (Nord),"Apt &
Other /
App. &
autres",$730,a,$936,a,"$1,128",a,"$1,427",a,"$1,004",a
Sask./Sask.,Saskatoon,South ~ Sud,Nutana North ~ Nutana (Nord),Total,$730,a,$937,a,"$1,141",a,"$1,493",a,"$1,025",a
Sask./Sask.,Saskatoon,South ~ Sud,Nutana South ~ Nutana (Sud),"Row / En
bande",--,,"$1,395",a,"$1,408",a,**,,"$1,430",a
Sask./Sask.,Saskatoon,South ~ Sud,Nutana South ~ Nutana (Sud),"Apt &
Other /
App. &
autres",$698,b,"$1,052",a,"$1,317",a,"$1,520",c,"$1,221",a
Sask./Sask.,Saskatoon,South ~ Sud,Nutana South ~ Nutana (Sud),Total,$698,b,"$1,071",a,"$1,330",a,"$1,486",a,"$1,253",a
Sask./Sask.,Saskatoon,South ~ Sud,Total,"Row / En
bande",**,,"$1,324",a,"$1,381",a,**,,"$1,418",a
Sask./Sask.,Saskatoon,South ~ Sud,Total,"Apt &
Other /
App. &
autres",$726,a,$972,a,"$1,230",a,"$1,452",a,"$1,094",a
Sask./Sask.,Saskatoon,South ~ Sud,Total,Total,$726,a,$980,a,"$1,247",a,"$1,489",a,"$1,126",a
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Lakewood North ~ Lakewood (Nord),"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Lakewood North ~ Lakewood (Nord),"Apt &
Other /
App. &
autres",$743,a,$883,a,"$1,108",a,**,,"$1,037",a
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Lakewood North ~ Lakewood (Nord),Total,$743,a,$883,a,"$1,108",a,"$1,320",a,"$1,048",a
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Lakewood South ~ Lakewood (Sud),"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Lakewood South ~ Lakewood (Sud),"Apt &
Other /
App. &
autres",--,,"$1,006",a,"$1,227",a,**,,"$1,203",a
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Lakewood South ~ Lakewood (Sud),Total,--,,"$1,006",a,"$1,227",a,**,,"$1,203",a
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Total,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Total,"Apt &
Other /
App. &
autres",$743,a,$908,a,"$1,151",a,"$1,449",a,"$1,090",a
Sask./Sask.,Saskatoon,Southeast ~ Sud-Est,Total,Total,$743,a,$908,a,"$1,151",a,"$1,367",a,"$1,096",a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,East Central ~ Centre-Est,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,East Central ~ Centre-Est,"Apt &
Other /
App. &
autres",$692,a,$874,a,"$1,043",a,**,,$906,a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,East Central ~ Centre-Est,Total,$692,a,$874,a,"$1,043",a,**,,$910,a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,University Heights,"Row / En
bande",--,,**,,**,,"$1,599",a,"$1,601",a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,University Heights,"Apt &
Other /
App. &
autres",**,,"$1,044",a,"$1,280",a,"$1,575",a,"$1,247",a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,University Heights,Total,**,,"$1,045",a,"$1,281",a,"$1,582",a,"$1,264",a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,Total,"Row / En
bande",--,,**,,**,,"$1,540",a,"$1,545",a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,Total,"Apt &
Other /
App. &
autres",$736,a,$984,a,"$1,244",a,"$1,566",a,"$1,167",a
Sask./Sask.,Saskatoon,Northeast ~ Nord-Est,Total,Total,$736,a,$985,a,"$1,246",a,"$1,557",a,"$1,183",a
Sask./Sask.,Saskatoon,North ~ Nord,North ~ Nord,"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Saskatoon,North ~ Nord,North ~ Nord,"Apt &
Other /
App. &
autres",$774,b,"$1,005",a,"$1,149",a,**,,"$1,099",a
Sask./Sask.,Saskatoon,North ~ Nord,North ~ Nord,Total,$774,b,"$1,005",a,"$1,149",a,**,,"$1,099",a
Sask./Sask.,Saskatoon,North ~ Nord,Northwest ~ Nord-Ouest,"Row / En
bande",**,,**,,**,,--,,**,
Sask./Sask.,Saskatoon,North ~ Nord,Northwest ~ Nord-Ouest,"Apt &
Other /
App. &
autres",$599,a,$765,a,"$1,156",a,"$1,182",a,"$1,058",a
Sask./Sask.,Saskatoon,North ~ Nord,Northwest ~ Nord-Ouest,Total,$599,a,$765,a,"$1,149",a,"$1,182",a,"$1,056",a
Sask./Sask.,Saskatoon,North ~ Nord,Total,"Row / En
bande",**,,**,,**,,--,,**,
Sask./Sask.,Saskatoon,North ~ Nord,Total,"Apt &
Other /
App. &
autres",$695,a,$965,a,"$1,150",a,"$1,221",a,"$1,090",a
Sask./Sask.,Saskatoon,North ~ Nord,Total,Total,$695,a,$965,a,"$1,149",a,"$1,221",a,"$1,089",a
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Confederation East ~ Confederation (Est),"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Confederation East ~ Confederation (Est),"Apt &
Other /
App. &
autres",$680,a,$869,a,$976,a,"$1,105",a,$942,a
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Confederation East ~ Confederation (Est),Total,$680,a,$869,a,$976,a,"$1,105",a,$942,a
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Lower Southwest,"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Lower Southwest,"Apt &
Other /
App. &
autres",--,,--,,**,,--,,**,
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Lower Southwest,Total,--,,--,,**,,--,,**,
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Total,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Total,"Apt &
Other /
App. &
autres",$680,a,$869,a,$975,a,"$1,105",a,$942,a
Sask./Sask.,Saskatoon,Southwest ~ Sud-Ouest,Total,Total,$680,a,$869,a,$975,a,"$1,105",a,$942,a
Sask./Sask.,Saskatoon,West ~ Ouest,Confederation West ~ Confederation (Ouest),"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Saskatoon,West ~ Ouest,Confederation West ~ Confederation (Ouest),"Apt &
Other /
App. &
autres",**,,$838,a,"$1,073",a,"$1,359",a,"$1,064",a
Sask./Sask.,Saskatoon,West ~ Ouest,Confederation West ~ Confederation (Ouest),Total,**,,$838,a,"$1,073",a,"$1,359",a,"$1,064",a
Sask./Sask.,Saskatoon,West ~ Ouest,Upper Southwest,"Row / En
bande",--,,--,,--,,--,,--,
Sask./Sask.,Saskatoon,West ~ Ouest,Upper Southwest,"Apt &
Other /
App. &
autres",**,,$977,a,"$1,097",a,"$1,192",a,"$1,068",a
Sask./Sask.,Saskatoon,West ~ Ouest,Upper Southwest,Total,**,,$977,a,"$1,097",a,"$1,192",a,"$1,068",a
Sask./Sask.,Saskatoon,West ~ Ouest,West ~ Ouest,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,West ~ Ouest,West ~ Ouest,"Apt &
Other /
App. &
autres","$1,010",a,"$1,016",a,"$1,203",a,"$1,132",a,"$1,173",a
Sask./Sask.,Saskatoon,West ~ Ouest,West ~ Ouest,Total,"$1,010",a,"$1,016",a,"$1,203",a,"$1,236",a,"$1,182",a
Sask./Sask.,Saskatoon,West ~ Ouest,Total,"Row / En
bande",--,,--,,--,,**,,**,
Sask./Sask.,Saskatoon,West ~ Ouest,Total,"Apt &
Other /
App. &
autres",$911,a,$968,a,"$1,159",a,"$1,220",a,"$1,121",a
Sask./Sask.,Saskatoon,West ~ Ouest,Total,Total,$911,a,$968,a,"$1,159",a,"$1,245",a,"$1,128",a
Sask./Sask.,Saskatoon,Outlying Areas ~ Périphérie,Outlying Areas ~ Périphérie,"Row / En
bande",--,,"$1,395",a,"$1,058",a,"$1,271",a,"$1,128",a
Sask./Sask.,Saskatoon,Outlying Areas ~ Périphérie,Outlying Areas ~ Périphérie,"Apt &
Other /
App. &
autres",**,,"$1,261",a,"$1,350",a,"$1,321",a,"$1,311",a
Sask./Sask.,Saskatoon,Outlying Areas ~ Périphérie,Outlying Areas ~ Périphérie,Total,**,,"$1,277",a,"$1,241",a,"$1,307",a,"$1,260",a
Sask./Sask.,Saskatoon,Outlying Areas ~ Périphérie,Total,"Row / En
bande",--,,"$1,395",a,"$1,058",a,"$1,271",a,"$1,128",a
Sask./Sask.,Saskatoon,Outlying Areas ~ Périphérie,Total,"Apt &
Other /
App. &
autres",**,,"$1,261",a,"$1,350",a,"$1,321",a,"$1,311",a
Sask./Sask.,Saskatoon,Outlying Areas ~ Périphérie,Total,Total,**,,"$1,277",a,"$1,241",a,"$1,307",a,"$1,260",a
Sask./Sask.,Saskatoon,Total,Total,"Row / En
bande",**,,"$1,292",a,"$1,255",a,"$1,425",a,"$1,336",a
Sask./Sask.,Saskatoon,Total,Total,"Apt &
Other /
App. &
autres",$745,a,$967,a,"$1,183",a,"$1,311",a,"$1,094",a
Sask./Sask.,Saskatoon,Total,Total,Total,$745,a,$971,a,"$1,186",a,"$1,351",a,"$1,107",a
Sask./Sask.,Total,Total,Total,"Row / En
bande",**,,"$1,280",a,"$1,277",a,"$1,424",a,"$1,359",a
Sask./Sask.,Total,Total,Total,"Apt &
Other /
App. &
autres",$733,a,$959,a,"$1,171",a,"$1,313",a,"$1,078",a
Sask./Sask.,Total,Total,Total,Total,$733,a,$962,a,"$1,175",a,"$1,364",a,"$1,094",a
Alta/Alb.,Calgary,Downtown ~ Centre-ville,"Downtown/Eau Claire ~ Centre-ville/Eau
Claire","Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Downtown ~ Centre-ville,"Downtown/Eau Claire ~ Centre-ville/Eau
Claire","Apt &
Other /
App. &
autres","$1,009",a,"$1,112",a,"$1,476",a,"$1,711",a,"$1,243",a
Alta/Alb.,Calgary,Downtown ~ Centre-ville,"Downtown/Eau Claire ~ Centre-ville/Eau
Claire",Total,"$1,009",a,"$1,112",a,"$1,476",a,"$1,711",a,"$1,243",a
Alta/Alb.,Calgary,Downtown ~ Centre-ville,Scarboro/Sunalta,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Downtown ~ Centre-ville,Scarboro/Sunalta,"Apt &
Other /
App. &
autres",$744,a,$949,a,"$1,082",a,**,,$973,a
Alta/Alb.,Calgary,Downtown ~ Centre-ville,Scarboro/Sunalta,Total,$744,a,$949,a,"$1,093",a,"$1,463",b,$978,a
Alta/Alb.,Calgary,Downtown ~ Centre-ville,Total,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Downtown ~ Centre-ville,Total,"Apt &
Other /
App. &
autres",$978,a,"$1,087",a,"$1,443",a,"$1,617",a,"$1,208",a
Alta/Alb.,Calgary,Downtown ~ Centre-ville,Total,Total,$978,a,"$1,087",a,"$1,443",a,"$1,639",a,"$1,208",a
Alta/Alb.,Calgary,Beltline,Misson/Beltline,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Beltline,Misson/Beltline,"Apt &
Other /
App. &
autres",$942,a,"$1,204",a,"$1,509",a,"$2,097",c,"$1,300",a
Alta/Alb.,Calgary,Beltline,Misson/Beltline,Total,$942,a,"$1,204",a,"$1,509",a,"$2,084",b,"$1,301",a
Alta/Alb.,Calgary,Beltline,Lower Mount Royal/Cliff Bungalow,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Beltline,Lower Mount Royal/Cliff Bungalow,"Apt &
Other /
App. &
autres",$844,b,$938,a,"$1,114",b,**,,$980,a
Alta/Alb.,Calgary,Beltline,Lower Mount Royal/Cliff Bungalow,Total,$844,b,$938,a,"$1,114",b,**,,$980,a
Alta/Alb.,Calgary,Beltline,Bankview,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Beltline,Bankview,"Apt &
Other /
App. &
autres",**,,"$1,000",a,"$1,199",a,**,,"$1,055",a
Alta/Alb.,Calgary,Beltline,Bankview,Total,**,,"$1,000",a,"$1,199",a,**,,"$1,055",a
Alta/Alb.,Calgary,Beltline,Total,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Beltline,Total,"Apt &
Other /
App. &
autres",$926,a,"$1,146",a,"$1,452",a,"$2,039",c,"$1,241",a
Alta/Alb.,Calgary,Beltline,Total,Total,$926,a,"$1,146",a,"$1,452",a,"$2,032",b,"$1,242",a
Alta/Alb.,Calgary,North Hill,Rosedale/Sunnyside/Crescent Hts/Renfrew,"Row / En
bande",--,,**,,**,,--,,**,
Alta/Alb.,Calgary,North Hill,Rosedale/Sunnyside/Crescent Hts/Renfrew,"Apt &
Other /
App. &
autres",$894,b,$963,a,"$1,219",a,"$1,256",c,"$1,070",a
Alta/Alb.,Calgary,North Hill,Rosedale/Sunnyside/Crescent Hts/Renfrew,Total,$894,b,$963,a,"$1,218",a,"$1,256",c,"$1,069",a
Alta/Alb.,Calgary,North Hill,Parkdale/St. Andrews Hts etc.,"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Calgary,North Hill,Parkdale/St. Andrews Hts etc.,"Apt &
Other /
App. &
autres",**,,"$1,023",c,"$1,800",d,**,,"$1,416",d
Alta/Alb.,Calgary,North Hill,Parkdale/St. Andrews Hts etc.,Total,**,,"$1,023",c,"$1,786",d,**,,"$1,428",d
Alta/Alb.,Calgary,North Hill,Bridgeland/Riverside,"Row / En
bande",--,,--,,--,,**,,**,
Alta/Alb.,Calgary,North Hill,Bridgeland/Riverside,"Apt &
Other /
App. &
autres",$988,b,"$1,103",d,"$1,701",d,**,,"$1,444",d
Alta/Alb.,Calgary,North Hill,Bridgeland/Riverside,Total,$988,b,"$1,103",d,"$1,701",d,"$2,466",a,"$1,468",d
Alta/Alb.,Calgary,North Hill,Total,"Row / En
bande",--,,**,,**,,**,,**,
Alta/Alb.,Calgary,North Hill,Total,"Apt &
Other /
App. &
autres",$911,b,$989,a,"$1,421",b,"$1,891",d,"$1,198",b
Alta/Alb.,Calgary,North Hill,Total,Total,$911,b,$988,a,"$1,419",b,"$1,968",c,"$1,204",b
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,"Altadore/South Calgary/CFB Currie etc. ~
Altadore/Calgary Sud etc.","Row / En
bande",--,,**,,**,,**,,"$1,114",c
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,"Altadore/South Calgary/CFB Currie etc. ~
Altadore/Calgary Sud etc.","Apt &
Other /
App. &
autres",$798,b,"$1,003",a,"$1,210",b,**,,"$1,053",b
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,"Altadore/South Calgary/CFB Currie etc. ~
Altadore/Calgary Sud etc.",Total,$798,b,"$1,003",a,"$1,208",b,"$1,261",c,"$1,054",b
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,North Glenmore Park/Lakeview,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,North Glenmore Park/Lakeview,"Apt &
Other /
App. &
autres",**,,"$1,112",a,"$1,266",a,**,,"$1,208",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,North Glenmore Park/Lakeview,Total,**,,"$1,112",a,"$1,266",a,**,,"$1,208",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Killarney/Glengarry,"Row / En
bande",--,,--,,**,,**,,"$1,273",d
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Killarney/Glengarry,"Apt &
Other /
App. &
autres",**,,$932,b,"$1,200",c,"$1,079",d,"$1,069",b
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Killarney/Glengarry,Total,**,,$932,b,"$1,185",c,**,,"$1,084",b
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Wildwood/Spruce Cliff/Shaganappi etc.,"Row / En
bande",**,,**,,**,,**,,**,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Wildwood/Spruce Cliff/Shaganappi etc.,"Apt &
Other /
App. &
autres",**,,"$1,252",a,"$1,383",a,**,,"$1,315",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Wildwood/Spruce Cliff/Shaganappi etc.,Total,**,,"$1,249",a,"$1,371",a,**,,"$1,309",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Glendale/Glenbrook,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Glendale/Glenbrook,"Apt &
Other /
App. &
autres",--,,"$1,006",a,"$1,208",a,**,,"$1,128",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Glendale/Glenbrook,Total,--,,"$1,006",a,"$1,205",a,**,,"$1,161",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Rutland Park/Glamorgan,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Rutland Park/Glamorgan,"Apt &
Other /
App. &
autres",--,,"$1,197",a,"$1,377",a,**,,"$1,287",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Rutland Park/Glamorgan,Total,--,,"$1,197",a,"$1,363",a,"$1,314",b,"$1,289",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Strathcona Pk/Christie Pk/Patterson etc.,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Strathcona Pk/Christie Pk/Patterson etc.,"Apt &
Other /
App. &
autres",--,,**,,"$1,169",a,**,,"$1,152",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Strathcona Pk/Christie Pk/Patterson etc.,Total,--,,**,,"$1,169",a,**,,"$1,152",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Valley Ridge/Crestmont/Cougar Ridge etc.,"Row / En
bande",--,,--,,--,,--,,--,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Valley Ridge/Crestmont/Cougar Ridge etc.,"Apt &
Other /
App. &
autres",**,,**,,**,,--,,**,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Valley Ridge/Crestmont/Cougar Ridge etc.,Total,**,,**,,**,,--,,**,
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Total,"Row / En
bande",**,,**,,"$1,205",a,"$1,353",b,"$1,270",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Total,"Apt &
Other /
App. &
autres",$832,b,"$1,095",a,"$1,337",a,"$1,242",b,"$1,201",a
Alta/Alb.,Calgary,Southwest ~ Sud-Ouest,Total,Total,$832,b,"$1,094",a,"$1,329",a,"$1,295",a,"$1,206",a
Alta/Alb.,Calgary,Southeast ~ Sud-Est,Forest Lawn/Forest Heights etc.,"Row / En
bande",--,,**,,"$1,219",b,"$1,341",b,"$1,282",b
Alta/Alb.,Calgary,Southeast ~ Sud-Est,Forest Lawn/Forest Heights etc.,"Apt &
Other /
App. &
autres",**,,"$1,112",a,"$1,197",a,"$1,033",b,"$1,139",a
Alta/Alb.,Calgary,Southeast ~ Sud-Est,Forest Lawn/Forest Heights etc.,Total,**,,"$1,111",a,"$1,202",a,"$1,214",b,"$1,171",a
Alta/Alb.,Calgary,Southeast ~ Sud-Est,Dover/Southview/Inglewood/Alyth etc.,"Row / En
bande",--,,--,,**,,**,,**,
Alta/Alb.,Calgary,Southeast ~ Sud-Est,Dover/Southview/Inglewood/Alyth etc.,"Apt &
Other /
App. &
autres",**,,"$1,237",a,"$1,427",a,$912,a,"$1,228",a
Alta/Alb.,Calgary,Southeast ~ Sud-Est,Dover/Southview/Inglewood/Alyth etc.,Total,**,,"$1,237",a,"$1,409",b,$921,b,"$1,224",a
