Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Lakehead University ~ Université Lakehead,"Apt &
Other",**,',1.40%,a,**,',**,',1.00%,a
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Lakehead University ~ Université Lakehead,Total,**,',1.40%,a,0.70%,b,**,',1.00%,a
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Downtown/West End ~ Centre-ville/West End,Row,--,',--,',**,',--,',**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Downtown/West End ~ Centre-ville/West End,"Apt &
Other",**,',**,',0.60%,b,0.00%,c,**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Downtown/West End ~ Centre-ville/West End,Total,**,',**,',0.60%,b,0.00%,c,**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,College Hts/Grandview/Lakefront,Row,--,,--,,--,,--,,--,
Ont.,Thunder Bay,North Ward ~ Secteur Nord,College Hts/Grandview/Lakefront,"Apt &
Other",0.00%,d,**,',**,',**,',**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,College Hts/Grandview/Lakefront,Total,0.00%,d,**,',**,',**,',**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,"Current River/Hudson Heights/Shuniah ~
Current River/Hudson Hts/Shuniah",Row,--,',**,',**,',**,',**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,"Current River/Hudson Heights/Shuniah ~
Current River/Hudson Hts/Shuniah","Apt &
Other",**,',**,',1.00%,d,**,',2.50%,c
Ont.,Thunder Bay,North Ward ~ Secteur Nord,"Current River/Hudson Heights/Shuniah ~
Current River/Hudson Hts/Shuniah",Total,**,',**,',1.00%,d,**,',2.40%,c
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Rural North Ward ~ North Ward (zone rurale),Row,--,',--,',--,',**,',**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Rural North Ward ~ North Ward (zone rurale),"Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Rural North Ward ~ North Ward (zone rurale),Total,**,',**,',**,',6.70%,c,5.30%,c
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Total,Row,--,',**,',**,',**,',5.50%,d
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Total,"Apt &
Other",**,',3.30%,d,1.00%,a,**,',2.00%,b
Ont.,Thunder Bay,North Ward ~ Secteur Nord,Total,Total,**,',3.30%,d,1.00%,a,4.90%,d,2.30%,b
Ont.,Thunder Bay,South Ward ~ Secteur Sud,East End,Row,--,',--,',**,',--,',**,'
Ont.,Thunder Bay,South Ward ~ Secteur Sud,East End,"Apt &
Other",**,',1.30%,d,1.00%,d,**,',1.60%,c
Ont.,Thunder Bay,South Ward ~ Secteur Sud,East End,Total,**,',1.30%,d,1.00%,d,**,',1.60%,c
Ont.,Thunder Bay,South Ward ~ Secteur Sud,Confederation College,Row,--,,--,,--,,--,,--,
Ont.,Thunder Bay,South Ward ~ Secteur Sud,Confederation College,"Apt &
Other",**,',**,',0.00%,d,**,',0.00%,d
Ont.,Thunder Bay,South Ward ~ Secteur Sud,Confederation College,Total,**,',**,',0.00%,d,**,',0.00%,d
Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Westfort/Green Acres/Hyde Park ~
Westfort/Green Acres/Parc Hyde",Row,--,',--,',**,',**,',**,'
Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Westfort/Green Acres/Hyde Park ~
Westfort/Green Acres/Parc Hyde","Apt &
Other",0.00%,d,0.70%,b,1.20%,a,0.00%,d,1.00%,a
Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Westfort/Green Acres/Hyde Park ~
Westfort/Green Acres/Parc Hyde",Total,0.00%,d,0.70%,b,1.10%,a,0.00%,d,0.90%,a
Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Rural South Ward ~ South Ward (zones
rurales)",Row,--,',**,',**,',--,',**,'
Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Rural South Ward ~ South Ward (zones
rurales)","Apt &
Other",--,',--,',**,',--,',**,'
Ont.,Thunder Bay,South Ward ~ Secteur Sud,"Rural South Ward ~ South Ward (zones
rurales)",Total,--,',**,',**,',--,',**,'
Ont.,Thunder Bay,South Ward ~ Secteur Sud,Total,Row,--,',**,',**,',**,',**,'
Ont.,Thunder Bay,South Ward ~ Secteur Sud,Total,"Apt &
Other",**,',1.00%,d,1.10%,a,0.00%,d,1.30%,a
Ont.,Thunder Bay,South Ward ~ Secteur Sud,Total,Total,**,',1.00%,d,1.00%,a,0.00%,d,1.20%,a
Ont.,Thunder Bay,Total,Total,Row,--,',**,',0.00%,d,**,',**,'
Ont.,Thunder Bay,Total,Total,"Apt &
Other",**,',2.20%,c,1.00%,a,**,',1.60%,b
Ont.,Thunder Bay,Total,Total,Total,**,',2.20%,c,1.00%,a,4.00%,d,1.80%,b
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Waterfront Communities -The Island ~
Waterfront Communities –The Island",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Waterfront Communities -The Island ~
Waterfront Communities –The Island","Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Waterfront Communities -The Island ~
Waterfront Communities –The Island",Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Moss Park/Regent Park,Row,--,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Moss Park/Regent Park,"Apt &
Other",1.10%,a,**,',**,',1.80%,a,**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Moss Park/Regent Park,Total,1.10%,a,**,',**,',1.50%,a,5.90%,d
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Cabbagetown-S. St. James Town ~
Cabbagetown - St. James Town (Sud)",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Cabbagetown-S. St. James Town ~
Cabbagetown - St. James Town (Sud)","Apt &
Other",1.10%,d,2.40%,c,**,',**,',2.60%,c
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Cabbagetown-S. St. James Town ~
Cabbagetown - St. James Town (Sud)",Total,1.10%,d,2.40%,c,**,',**,',2.60%,c
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"North St. James Town ~ St. James Town
(Nord)",Row,**,',**,',**,',--,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"North St. James Town ~ St. James Town
(Nord)","Apt &
Other",1.20%,d,0.50%,a,0.20%,b,**,',0.50%,a
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"North St. James Town ~ St. James Town
(Nord)",Total,1.20%,d,0.50%,a,0.20%,b,**,',0.50%,a
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Church-Yonge Corridor ~ Corridor
Church-Yonge",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Church-Yonge Corridor ~ Corridor
Church-Yonge","Apt &
Other",5.10%,c,3.30%,b,1.20%,a,**,',3.50%,c
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Church-Yonge Corridor ~ Corridor
Church-Yonge",Total,5.10%,c,3.30%,b,1.20%,a,**,',3.50%,c
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Bay Street Corridor ~ Corridor de la rue Bay,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Bay Street Corridor ~ Corridor de la rue Bay,"Apt &
Other",2.20%,b,3.80%,b,2.50%,a,**,',3.00%,b
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Bay Street Corridor ~ Corridor de la rue Bay,Total,2.20%,b,3.80%,b,2.50%,a,**,',3.00%,b
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Kensington-Chinatown ~ Kensington-Quartier
chinois",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Kensington-Chinatown ~ Kensington-Quartier
chinois","Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),"Kensington-Chinatown ~ Kensington-Quartier
chinois",Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),University/Annex ~ Université/Annex,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),University/Annex ~ Université/Annex,"Apt &
Other",0.80%,a,2.10%,c,0.80%,d,**,',1.60%,c
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),University/Annex ~ Université/Annex,Total,0.80%,a,2.10%,c,0.80%,d,**,',1.60%,c
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Rosedale,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Rosedale,"Apt &
Other",**,',0.00%,d,0.20%,b,0.00%,d,0.10%,b
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Rosedale,Total,**,',0.00%,d,0.20%,b,0.00%,d,0.10%,b
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Total,Row,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Total,"Apt &
Other",2.60%,b,3.20%,c,2.40%,c,2.50%,c,2.90%,a
Ont.,Toronto,Toronto (Central) ~ Toronto (Centre),Total,Total,2.60%,b,3.20%,c,2.40%,c,2.30%,c,2.90%,a
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Riverdale,Row,--,',--,',**,',--,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Riverdale,"Apt &
Other",**,',2.30%,c,1.20%,d,**,',1.60%,c
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Riverdale,Total,**,',2.30%,c,1.20%,d,**,',1.60%,c
Ont.,Toronto,Toronto (East) ~ Toronto (Est),The Beaches,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),The Beaches,"Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),The Beaches,Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),East End-Danforth,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (East) ~ Toronto (Est),East End-Danforth,"Apt &
Other",10.00%,c,6.50%,b,5.70%,c,**,',6.60%,b
Ont.,Toronto,Toronto (East) ~ Toronto (Est),East End-Danforth,Total,10.00%,c,6.50%,b,5.70%,c,**,',6.60%,b
Ont.,Toronto,Toronto (East) ~ Toronto (Est),"Woodbine Corridor/Greenwood-Coxwell ~
Corridor Woodbine/Greenwood-Coxwell",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (East) ~ Toronto (Est),"Woodbine Corridor/Greenwood-Coxwell ~
Corridor Woodbine/Greenwood-Coxwell","Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),"Woodbine Corridor/Greenwood-Coxwell ~
Corridor Woodbine/Greenwood-Coxwell",Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Playter Estates-Danforth,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Playter Estates-Danforth,"Apt &
Other",0.00%,d,**,',**,',**,',3.40%,d
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Playter Estates-Danforth,Total,0.00%,d,**,',**,',**,',3.40%,d
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Total,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Total,"Apt &
Other",**,',4.30%,c,**,',**,',5.20%,c
Ont.,Toronto,Toronto (East) ~ Toronto (Est),Total,Total,**,',4.30%,c,**,',**,',5.20%,c
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Moore Park ~ Parc Moore,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Moore Park ~ Parc Moore,"Apt &
Other",**,',4.50%,d,**,',0.00%,d,**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Moore Park ~ Parc Moore,Total,**,',4.50%,d,**,',0.00%,d,**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-St. Clair,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-St. Clair,"Apt &
Other",1.50%,a,1.50%,b,0.90%,a,0.00%,d,1.30%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-St. Clair,Total,1.50%,a,1.50%,b,0.90%,a,0.00%,d,1.30%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Casa Loma,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Casa Loma,"Apt &
Other",0.00%,d,0.70%,b,**,',0.00%,d,1.00%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Casa Loma,Total,0.00%,d,0.70%,b,**,',0.00%,d,1.00%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill South ~ Forest Hill (Sud),Row,--,',--,',**,',--,',**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill South ~ Forest Hill (Sud),"Apt &
Other",0.00%,d,1.50%,d,**,',**,',1.40%,d
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill South ~ Forest Hill (Sud),Total,0.00%,d,1.50%,d,**,',**,',1.40%,d
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-Eglinton,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-Eglinton,"Apt &
Other",0.00%,d,**,',**,',**,',1.30%,d
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Yonge-Eglinton,Total,0.00%,d,**,',**,',**,',1.30%,d
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),"Mount Pleasant West ~ Mount Pleasant
(Ouest)",Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),"Mount Pleasant West ~ Mount Pleasant
(Ouest)","Apt &
Other",2.50%,b,1.30%,a,0.90%,a,0.00%,d,1.50%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),"Mount Pleasant West ~ Mount Pleasant
(Ouest)",Total,2.50%,b,1.30%,a,0.90%,a,0.00%,d,1.40%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Mount Pleasant East ~ Mount Pleasant (Est),Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Mount Pleasant East ~ Mount Pleasant (Est),"Apt &
Other",0.70%,b,0.70%,b,0.20%,b,0.00%,d,0.50%,b
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Mount Pleasant East ~ Mount Pleasant (Est),Total,0.70%,b,0.70%,b,0.20%,b,0.00%,d,0.50%,b
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Lawrence Park South ~ Lawrence Park (Sud),Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Lawrence Park South ~ Lawrence Park (Sud),"Apt &
Other",0.00%,d,1.00%,d,0.50%,b,**,',0.70%,b
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Lawrence Park South ~ Lawrence Park (Sud),Total,0.00%,d,1.00%,d,0.50%,b,**,',0.70%,b
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),"Lawrence Park North ~ Lawrence Park
(Nord)",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),"Lawrence Park North ~ Lawrence Park
(Nord)","Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),"Lawrence Park North ~ Lawrence Park
(Nord)",Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill North ~ Forest Hill (Nord),Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill North ~ Forest Hill (Nord),"Apt &
Other",1.60%,c,0.70%,a,0.80%,d,1.20%,d,0.80%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Forest Hill North ~ Forest Hill (Nord),Total,1.60%,c,0.70%,a,0.80%,d,1.20%,d,0.80%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Total,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Total,"Apt &
Other",1.70%,b,1.40%,a,1.00%,a,0.40%,b,1.30%,a
Ont.,Toronto,Toronto (North) ~ Toronto (Nord),Total,Total,1.70%,b,1.40%,a,1.00%,a,0.40%,b,1.30%,a
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"South Parkdale/King West ~ Parkdale
(Sud)/King (Ouest)",Row,--,',--,',--,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"South Parkdale/King West ~ Parkdale
(Sud)/King (Ouest)","Apt &
Other",3.00%,d,1.90%,b,1.40%,a,**,',2.00%,b
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"South Parkdale/King West ~ Parkdale
(Sud)/King (Ouest)",Total,3.00%,d,1.90%,b,1.40%,a,**,',2.00%,b
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"Little Italy/Trinity-Bellwoods ~ Quartier
italien/Trinity-Bellwoods",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"Little Italy/Trinity-Bellwoods ~ Quartier
italien/Trinity-Bellwoods","Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"Little Italy/Trinity-Bellwoods ~ Quartier
italien/Trinity-Bellwoods",Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"Dufferin Grove/Little Portugal ~ Dufferin
Grove/Quartier portugais",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"Dufferin Grove/Little Portugal ~ Dufferin
Grove/Quartier portugais","Apt &
Other",0.00%,d,**,',**,',0.00%,d,**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"Dufferin Grove/Little Portugal ~ Dufferin
Grove/Quartier portugais",Total,0.00%,d,**,',**,',0.00%,d,**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Roncesvalles,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Roncesvalles,"Apt &
Other",4.50%,d,4.50%,d,2.40%,c,**,',3.90%,d
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Roncesvalles,Total,4.50%,d,4.50%,d,2.40%,c,**,',3.90%,d
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),High Park-Swansea,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),High Park-Swansea,"Apt &
Other",**,',2.60%,c,**,',**,',2.20%,c
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),High Park-Swansea,Total,**,',2.60%,c,**,',**,',2.20%,c
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"High Park North/Junction ~ High Park
(Nord)/Junction",Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"High Park North/Junction ~ High Park
(Nord)/Junction","Apt &
Other",1.10%,a,0.80%,a,1.90%,c,**,',1.10%,a
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),"High Park North/Junction ~ High Park
(Nord)/Junction",Total,1.10%,a,0.80%,a,1.90%,c,**,',1.50%,a
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Dovercourt/Davenport/Junction,Row,--,',**,',--,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Dovercourt/Davenport/Junction,"Apt &
Other",**,',**,',0.20%,b,**,',0.80%,d
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Dovercourt/Davenport/Junction,Total,**,',**,',0.20%,b,**,',0.80%,d
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Wychwood,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Wychwood,"Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Wychwood,Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Total,Row,--,',**,',**,',**,',**,'
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Total,"Apt &
Other",2.30%,b,2.30%,b,1.10%,a,**,',2.20%,b
Ont.,Toronto,Toronto (West) ~ Toronto (Ouest),Total,Total,2.30%,b,2.30%,b,1.10%,a,**,',2.30%,b
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Mimico,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Mimico,"Apt &
Other",2.50%,c,1.70%,b,**,',**,',2.80%,c
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Mimico,Total,2.50%,c,1.70%,b,**,',**,',2.80%,c
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),New Toronto,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),New Toronto,"Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),New Toronto,Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Long Branch,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Long Branch,"Apt &
Other",**,',**,',2.70%,c,0.00%,d,5.60%,d
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Long Branch,Total,**,',**,',2.70%,c,0.00%,d,5.60%,d
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Alderwood,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Alderwood,"Apt &
Other",**,',**,',**,',**,',**,'
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Alderwood,Total,**,',**,',**,',**,',**,'
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),"Islington/City Centre South ~
Islington/Centre-ville (Sud)",Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),"Islington/City Centre South ~
Islington/Centre-ville (Sud)","Apt &
Other",0.00%,d,**,',**,',**,',**,'
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),"Islington/City Centre South ~
Islington/Centre-ville (Sud)",Total,0.00%,d,**,',**,',**,',**,'
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Stonegate-Queensway,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Stonegate-Queensway,"Apt &
Other",0.00%,d,0.90%,a,0.50%,b,**,',0.60%,a
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Stonegate-Queensway,Total,0.00%,d,0.90%,a,0.50%,b,**,',0.60%,a
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Total,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Total,"Apt &
Other",4.00%,d,2.80%,b,2.30%,c,**,',2.70%,b
Ont.,Toronto,Etobicoke (South) ~ Etobicoke (Sud),Total,Total,4.00%,d,2.80%,b,2.30%,c,**,',2.70%,b
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Kingsway South ~ Kingsway (Sud),Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Kingsway South ~ Kingsway (Sud),"Apt &
Other",**,',3.10%,d,1.10%,a,**,',1.80%,c
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Kingsway South ~ Kingsway (Sud),Total,**,',3.10%,d,1.10%,a,**,',1.80%,c
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),"Islington/City Centre North ~
Islington/Centre-ville (Nord)",Row,--,',--,',--,',**,',**,'
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),"Islington/City Centre North ~
Islington/Centre-ville (Nord)","Apt &
Other",0.60%,b,1.60%,b,0.70%,a,0.30%,b,1.00%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),"Islington/City Centre North ~
Islington/Centre-ville (Nord)",Total,0.60%,b,1.60%,b,0.70%,a,0.70%,b,1.00%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Etobicoke West Mall,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Etobicoke West Mall,"Apt &
Other",**,',1.30%,a,0.80%,a,1.50%,a,1.10%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Etobicoke West Mall,Total,**,',1.30%,a,0.80%,a,1.50%,a,1.10%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Eringate-Centennial-West Deane,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Eringate-Centennial-West Deane,"Apt &
Other",**,',1.30%,a,0.40%,a,**,',1.20%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Eringate-Centennial-West Deane,Total,**,',1.30%,a,0.30%,a,**,',1.00%,d
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Princess-Rosethorn,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Princess-Rosethorn,"Apt &
Other",**,',1.70%,a,0.00%,a,0.00%,a,0.40%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Princess-Rosethorn,Total,**,',1.70%,a,**,',**,',0.40%,a
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Edenbridge-Humber Valley,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Edenbridge-Humber Valley,"Apt &
Other",0.00%,d,0.50%,b,0.00%,c,0.00%,d,0.20%,b
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Edenbridge-Humber Valley,Total,0.00%,d,0.50%,b,0.00%,c,0.00%,d,0.20%,b
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Humber Heights-Westmount,Row,--,,--,,--,,--,,--,
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Humber Heights-Westmount,"Apt &
Other",**,',**,',0.40%,b,**,',0.30%,b
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Humber Heights-Westmount,Total,**,',**,',0.40%,b,**,',0.30%,b
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Willowridge-Martingrove-Richview,Row,--,',--,',**,',**,',**,'
Ont.,Toronto,Etobicoke (Central) ~ Etobicoke (Centre),Willowridge-Martingrove-Richview,"Apt &
Other",**,',0.40%,b,1.40%,a,0.40%,b,0.90%,a
