Province,Centre,Zone,Neighbourhood,Dwelling Type ,Bachelor ,,1 Bedroom,,2 Bedroom,,3 Bedroom +,,Total ,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Birchcliffe-Cliffside,Total,**,,1.1%,d,1.1%,d,**,,1.0%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Cliffcrest,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Cliffcrest,"Apt &
Other /
App. &
autres",**,,0.9%,d,1.9%,c,**,,1.5%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Cliffcrest,Total,**,,0.9%,d,1.9%,c,**,,1.5%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Eglinton East ~ Eglinton (Est),"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Eglinton East ~ Eglinton (Est),"Apt &
Other /
App. &
autres",**,,0.2%,a,0.8%,a,0.2%,b,0.6%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Eglinton East ~ Eglinton (Est),Total,**,,0.2%,a,0.8%,a,0.2%,b,0.6%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Kennedy Park ~ Parc Kennedy,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Kennedy Park ~ Parc Kennedy,"Apt &
Other /
App. &
autres",**,,1.0%,a,1.9%,c,**,,1.3%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Kennedy Park ~ Parc Kennedy,Total,**,,1.0%,a,1.9%,c,**,,1.3%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Oakridge,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Oakridge,"Apt &
Other /
App. &
autres",**,,1.6%,b,1.1%,a,**,,1.3%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Oakridge,Total,**,,1.6%,b,1.1%,a,**,,1.3%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Clairlea-Birchmount,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Clairlea-Birchmount,"Apt &
Other /
App. &
autres",2.3%,c,1.6%,c,**,,**,,1.3%,d
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Clairlea-Birchmount,Total,2.3%,c,1.6%,c,**,,**,,1.3%,d
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Wexford-Maryvale,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Wexford-Maryvale,"Apt &
Other /
App. &
autres",2.8%,c,0.6%,a,0.7%,a,0.0%,d,0.7%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Wexford-Maryvale,Total,2.8%,c,0.6%,a,0.7%,a,0.0%,d,0.7%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Ionview,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Ionview,"Apt &
Other /
App. &
autres",**,,1.0%,a,0.3%,b,0.0%,d,0.7%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Ionview,Total,**,,1.0%,a,0.3%,b,0.0%,d,0.7%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Dorset Park ~ Parc Dorset,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Dorset Park ~ Parc Dorset,"Apt &
Other /
App. &
autres",0.0%,d,1.0%,a,0.1%,b,0.0%,d,0.5%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Dorset Park ~ Parc Dorset,Total,0.0%,d,1.0%,a,0.1%,b,0.0%,c,0.4%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Bendale,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Bendale,"Apt &
Other /
App. &
autres",0.0%,d,**,,0.4%,b,0.4%,b,0.4%,a
Ont./Ont.,Toronto,Scarborough (Central) ~ Scarborough (Centre),Bendale,Total,0.0%,d,**,,0.4%,b,0.4%,b,0.4%,a
Ont./Ont.,Toronto,"Scarborough (Central) ~ Scarborough
(Centre)",Total,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,"Scarborough (Central) ~ Scarborough
(Centre)",Total,"Apt &
Other /
App. &
autres",1.3%,a,1.0%,a,0.8%,a,0.2%,a,0.8%,a
Ont./Ont.,Toronto,"Scarborough (Central) ~ Scarborough
(Centre)",Total,Total,1.3%,a,1.0%,a,0.8%,a,0.2%,a,0.8%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Tam O'Shanter-Sullivan,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Tam O'Shanter-Sullivan,"Apt &
Other /
App. &
autres",5.0%,a,1.3%,a,0.8%,a,2.4%,c,1.1%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Tam O'Shanter-Sullivan,Total,5.0%,a,1.3%,a,0.8%,a,2.4%,c,1.1%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),L'Amoreaux/Steeles/Milliken,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),L'Amoreaux/Steeles/Milliken,"Apt &
Other /
App. &
autres",**,,0.4%,a,0.5%,a,1.2%,a,0.5%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),L'Amoreaux/Steeles/Milliken,Total,**,,0.4%,a,0.4%,a,0.9%,a,0.5%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Agincourt/Malvern,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Agincourt/Malvern,"Apt &
Other /
App. &
autres",**,,**,,0.5%,a,**,,0.3%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Agincourt/Malvern,Total,**,,**,,0.4%,a,**,,0.2%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Total,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Total,"Apt &
Other /
App. &
autres",0.7%,a,0.7%,a,0.6%,a,1.4%,a,0.7%,a
Ont./Ont.,Toronto,Scarborough (North) ~ Scarborough (Nord),Total,Total,0.7%,a,0.7%,a,0.6%,a,0.9%,a,0.6%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),"Scarborough Village ~ Village de
Scarborough","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),"Scarborough Village ~ Village de
Scarborough","Apt &
Other /
App. &
autres",5.7%,a,0.4%,a,0.5%,a,0.3%,b,0.5%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),"Scarborough Village ~ Village de
Scarborough",Total,5.7%,a,0.4%,a,0.5%,a,0.3%,b,0.5%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Guildwood,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Guildwood,"Apt &
Other /
App. &
autres",**,,**,,**,,1.5%,d,0.5%,b
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Guildwood,Total,**,,**,,**,,1.5%,d,0.5%,b
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),West Hill,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),West Hill,"Apt &
Other /
App. &
autres",**,,1.8%,b,1.2%,a,0.5%,a,1.2%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),West Hill,Total,**,,1.8%,b,1.2%,a,0.5%,a,1.2%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Woburn,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Woburn,"Apt &
Other /
App. &
autres",**,,1.3%,a,0.3%,a,0.3%,b,0.6%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Woburn,Total,**,,1.3%,a,0.3%,a,0.3%,b,0.6%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Morningside,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Morningside,"Apt &
Other /
App. &
autres",**,,1.2%,a,0.6%,a,**,,0.9%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Morningside,Total,**,,1.2%,a,0.6%,a,**,,0.9%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Rouge,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Rouge,"Apt &
Other /
App. &
autres",--,,**,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Rouge,Total,--,,**,,**,,**,,**,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Total,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Total,"Apt &
Other /
App. &
autres",2.4%,c,1.0%,a,0.5%,a,0.4%,a,0.6%,a
Ont./Ont.,Toronto,Scarborough (East) ~ Scarborough (Est),Total,Total,2.4%,c,1.0%,a,0.5%,a,0.4%,a,0.6%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Flemingdon Park ~ Parc Flemingdon,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Flemingdon Park ~ Parc Flemingdon,"Apt &
Other /
App. &
autres",**,,1.3%,a,0.2%,a,0.6%,b,0.8%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Flemingdon Park ~ Parc Flemingdon,Total,**,,1.3%,a,0.2%,a,0.6%,b,0.8%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Victoria Village ~ Village Victoria,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Victoria Village ~ Village Victoria,"Apt &
Other /
App. &
autres",0.0%,d,0.3%,a,0.7%,a,0.0%,c,0.5%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Victoria Village ~ Village Victoria,Total,0.0%,d,0.3%,a,0.7%,a,0.0%,c,0.5%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Banbury-Don Mills/York Mills,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Banbury-Don Mills/York Mills,"Apt &
Other /
App. &
autres",0.0%,d,1.3%,a,0.3%,a,0.0%,d,0.6%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Banbury-Don Mills/York Mills,Total,0.0%,d,1.3%,a,0.3%,a,0.0%,d,0.6%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Parkwoods-Donalda,"Row / En
bande",--,,--,,0.0%,a,0.5%,b,0.4%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Parkwoods-Donalda,"Apt &
Other /
App. &
autres",**,,0.5%,a,0.9%,a,0.9%,a,0.8%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),Parkwoods-Donalda,Total,**,,0.5%,a,0.9%,a,0.7%,a,0.8%,a
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),St. Andrew-Windfields,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),St. Andrew-Windfields,"Apt &
Other /
App. &
autres",**,,2.5%,b,1.9%,b,0.8%,d,1.8%,b
Ont./Ont.,Toronto,North York (Southeast) ~ North York (Sud-Est),St. Andrew-Windfields,Total,**,,2.5%,b,1.9%,b,**,,1.8%,b
Ont./Ont.,Toronto,"North York (Southeast) ~ North York
(Sud-Est)",Total,"Row / En
bande",--,,--,,**,,0.5%,b,0.4%,b
Ont./Ont.,Toronto,"North York (Southeast) ~ North York
(Sud-Est)",Total,"Apt &
Other /
App. &
autres",**,,0.9%,a,0.7%,a,0.6%,a,0.8%,a
Ont./Ont.,Toronto,"North York (Southeast) ~ North York
(Sud-Est)",Total,Total,**,,0.9%,a,0.7%,a,0.5%,a,0.8%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Henry Farm,"Row / En
bande",--,,**,,**,,**,,**,
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Henry Farm,"Apt &
Other /
App. &
autres",**,,0.5%,a,0.8%,a,0.4%,a,0.6%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Henry Farm,Total,**,,0.9%,a,0.8%,a,1.3%,a,1.0%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Don Valley Village/Pleasant View,"Row / En
bande",--,,--,,**,,0.3%,a,0.5%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Don Valley Village/Pleasant View,"Apt &
Other /
App. &
autres",0.0%,a,1.2%,a,0.6%,a,1.1%,a,0.8%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Don Valley Village/Pleasant View,Total,0.0%,a,1.2%,a,0.6%,a,0.9%,a,0.8%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Bayview Village,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Bayview Village,"Apt &
Other /
App. &
autres",0.0%,a,1.9%,b,4.5%,b,**,,3.5%,b
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),Bayview Village,Total,0.0%,a,1.9%,b,4.5%,b,**,,3.4%,b
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),"Willowdale East/Newtonbrook East ~
Willowdale (Est)/Newtonbrook (Est)","Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),"Willowdale East/Newtonbrook East ~
Willowdale (Est)/Newtonbrook (Est)","Apt &
Other /
App. &
autres",**,,1.0%,a,1.5%,a,1.3%,a,1.2%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),"Willowdale East/Newtonbrook East ~
Willowdale (Est)/Newtonbrook (Est)",Total,**,,1.0%,a,1.5%,a,1.3%,a,1.2%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),"Bayview Woods-Steeles/Hillcrest Village ~
Bayview Woods-Steeles/Village Hillcrest","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),"Bayview Woods-Steeles/Hillcrest Village ~
Bayview Woods-Steeles/Village Hillcrest","Apt &
Other /
App. &
autres",**,,0.3%,a,1.0%,a,1.1%,a,0.8%,a
Ont./Ont.,Toronto,North York (Northeast) ~ North York (Nord-Est),"Bayview Woods-Steeles/Hillcrest Village ~
Bayview Woods-Steeles/Village Hillcrest",Total,**,,0.3%,a,1.0%,a,1.1%,a,0.8%,a
Ont./Ont.,Toronto,"North York (Northeast) ~ North York
(Nord-Est)",Total,"Row / En
bande",--,,**,,1.1%,a,**,,1.9%,c
Ont./Ont.,Toronto,"North York (Northeast) ~ North York
(Nord-Est)",Total,"Apt &
Other /
App. &
autres",0.5%,a,0.9%,a,1.4%,a,1.0%,a,1.1%,a
Ont./Ont.,Toronto,"North York (Northeast) ~ North York
(Nord-Est)",Total,Total,0.5%,a,1.0%,a,1.3%,a,1.1%,a,1.2%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)","Bedford Park-Nortown ~ Parc
Bedford-Nortown","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)","Bedford Park-Nortown ~ Parc
Bedford-Nortown","Apt &
Other /
App. &
autres",0.0%,c,0.4%,a,0.7%,a,0.0%,d,0.5%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)","Bedford Park-Nortown ~ Parc
Bedford-Nortown",Total,0.0%,c,0.4%,a,0.7%,a,0.0%,d,0.5%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Englemount-Lawrence,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Englemount-Lawrence,"Apt &
Other /
App. &
autres",**,,1.0%,a,0.1%,b,**,,1.0%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Englemount-Lawrence,Total,**,,1.0%,a,0.1%,b,**,,1.0%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Yorkdale-Glen Park ~ Yorkdale-Parc Glen,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Yorkdale-Glen Park ~ Yorkdale-Parc Glen,"Apt &
Other /
App. &
autres",**,,0.0%,d,0.0%,d,**,,**,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Yorkdale-Glen Park ~ Yorkdale-Parc Glen,Total,**,,0.0%,d,0.0%,d,**,,**,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Brookhaven-Amesbury,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Brookhaven-Amesbury,"Apt &
Other /
App. &
autres",0.0%,d,0.6%,a,0.1%,b,1.8%,a,0.5%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Brookhaven-Amesbury,Total,0.0%,d,0.6%,a,0.1%,b,1.8%,a,0.5%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Maple Leaf,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Maple Leaf,"Apt &
Other /
App. &
autres",**,,**,,0.3%,b,**,,0.6%,b
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Maple Leaf,Total,**,,**,,0.3%,b,**,,0.6%,b
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)","Rustic/Pelmo Park/Humberlea ~ Rustic/Parc
Pelmo/Humberlea","Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)","Rustic/Pelmo Park/Humberlea ~ Rustic/Parc
Pelmo/Humberlea","Apt &
Other /
App. &
autres",**,,0.0%,d,0.0%,d,**,,0.0%,d
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)","Rustic/Pelmo Park/Humberlea ~ Rustic/Parc
Pelmo/Humberlea",Total,**,,0.0%,d,0.0%,d,**,,0.0%,d
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Total,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Total,"Apt &
Other /
App. &
autres",1.3%,d,0.6%,a,0.2%,a,2.0%,c,0.6%,a
Ont./Ont.,Toronto,"North York (Southwest) ~ North York
(Sud-Ouest)",Total,Total,1.3%,d,0.6%,a,0.2%,a,2.0%,c,0.6%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Lansing-Westgate,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Lansing-Westgate,"Apt &
Other /
App. &
autres",**,,0.4%,a,0.6%,a,1.8%,a,0.6%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Lansing-Westgate,Total,**,,0.4%,a,0.6%,a,1.8%,a,0.6%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Clanton Park ~ Parc Clanton,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Clanton Park ~ Parc Clanton,"Apt &
Other /
App. &
autres",0.0%,d,**,,0.4%,b,**,,1.0%,d
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Clanton Park ~ Parc Clanton,Total,0.0%,d,**,,0.4%,b,**,,1.0%,d
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Bathurst Manor,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Bathurst Manor,"Apt &
Other /
App. &
autres",**,,0.2%,a,0.4%,a,0.0%,d,0.3%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Bathurst Manor,Total,**,,0.2%,a,0.4%,a,0.0%,d,0.3%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Westminster-Branson,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Westminster-Branson,"Apt &
Other /
App. &
autres",0.0%,c,0.4%,a,0.8%,a,0.6%,a,0.7%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Westminster-Branson,Total,0.0%,c,0.4%,a,0.8%,a,0.6%,a,0.7%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)","Willowdale West/Newtonbrook West ~
Willowdale (Ouest)/Newtonbrook (Ouest)","Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)","Willowdale West/Newtonbrook West ~
Willowdale (Ouest)/Newtonbrook (Ouest)","Apt &
Other /
App. &
autres",**,,0.3%,a,1.2%,a,1.5%,c,0.8%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)","Willowdale West/Newtonbrook West ~
Willowdale (Ouest)/Newtonbrook (Ouest)",Total,**,,0.3%,a,1.2%,a,1.5%,c,0.8%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Total,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Total,"Apt &
Other /
App. &
autres",0.0%,c,0.5%,a,0.8%,a,0.7%,a,0.7%,a
Ont./Ont.,Toronto,"North York (N.Central) ~ North York
(Centre-Nord)",Total,Total,0.0%,c,0.5%,a,0.8%,a,0.7%,a,0.7%,a
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Downsview,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Downsview,"Apt &
Other /
App. &
autres",1.4%,a,0.7%,a,0.5%,a,0.8%,a,0.6%,a
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Downsview,Total,1.4%,a,0.7%,a,0.5%,a,0.7%,a,0.6%,a
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Black Creek,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Black Creek,"Apt &
Other /
App. &
autres",**,,0.1%,a,1.3%,d,1.3%,a,0.9%,d
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Black Creek,Total,**,,0.1%,a,1.3%,d,0.9%,a,0.9%,d
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Total,"Row / En
bande",--,,--,,**,,**,,**,
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Total,"Apt &
Other /
App. &
autres",1.3%,a,0.5%,a,0.7%,a,1.0%,a,0.7%,a
Ont./Ont.,Toronto,"North York (Northwest) ~ North York
(Nord-Ouest)",Total,Total,1.3%,a,0.5%,a,0.7%,a,0.8%,a,0.7%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Port Credit,"Row / En
bande",--,,--,,--,,**,,**,
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Port Credit,"Apt &
Other /
App. &
autres",0.0%,d,0.6%,a,0.7%,a,0.0%,d,0.6%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Port Credit,Total,0.0%,d,0.6%,a,0.7%,a,0.0%,d,0.6%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Cooksville,"Row / En
bande",--,,--,,--,,--,,--,
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Cooksville,"Apt &
Other /
App. &
autres",**,,0.7%,a,0.7%,a,**,,0.8%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Cooksville,Total,**,,0.7%,a,0.7%,a,**,,0.8%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Clarkson/Lorne Park ~ Clarkson/Parc Lorne,"Row / En
bande",--,,**,,**,,1.0%,d,0.5%,b
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Clarkson/Lorne Park ~ Clarkson/Parc Lorne,"Apt &
Other /
App. &
autres",0.8%,d,0.8%,a,0.9%,a,1.3%,a,0.9%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Clarkson/Lorne Park ~ Clarkson/Parc Lorne,Total,0.8%,d,0.8%,a,0.8%,a,1.2%,a,0.9%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Total,"Row / En
bande",--,,**,,**,,1.0%,d,0.5%,b
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Total,"Apt &
Other /
App. &
autres",**,,0.8%,a,0.7%,a,1.2%,a,0.8%,a
Ont./Ont.,Toronto,Mississauga (South) ~ Mississauga (Sud),Total,Total,**,,0.8%,a,0.7%,a,1.2%,a,0.8%,a
Ont./Ont.,Toronto,"Mississauga (Northwest) ~ Mississauga
(Nord-Ouest)",Churchill Meadows/Erin Mills,"Row / En
bande",--,,--,,**,,0.0%,a,0.0%,a
Ont./Ont.,Toronto,"Mississauga (Northwest) ~ Mississauga
(Nord-Ouest)",Churchill Meadows/Erin Mills,"Apt &
Other /
App. &
autres",0.0%,d,0.7%,a,0.5%,b,1.0%,d,0.7%,a
Ont./Ont.,Toronto,"Mississauga (Northwest) ~ Mississauga
(Nord-Ouest)",Churchill Meadows/Erin Mills,Total,0.0%,d,0.7%,a,0.5%,b,0.2%,a,0.4%,a
